"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","WA1","REM","EQD"
"72694024232","2025-02-05T22:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","260,5,N,0051,5","00213,5,M,N","004023,5,N,5","+0050,5","+0011,5","10136,5","01,0020,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5",,,"62,5",,,,,,,"07,5,+00213,5,99,9","08,5,+00549,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00549,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10062,5",,,,,,,"65,5",,,,,,,,,,,"MET11702/05/25 14:56:02 METAR KSLE 052256Z 26010KT 2 1/2SM RA BKN007 OVC018 05/01 A2993 RMK AO2 SLP136 P0008 T00500011 (LR)",
"72694024232","2025-02-05T23:20:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","190,5,N,0072,5","02134,5,M,N","011265,5,N,5","+0050,5","+0011,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"04,5,+00640,5,99,9","08,5,+02134,5,99,9",,"2,99,1,+00640,5,9","4,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10059,5",,,,,,,"61,5",,,,,,,,,,,"MET10702/05/25 15:20:02 SPECI KSLE 052320Z 19014KT 7SM -RA SCT021 OVC070 05/01 A2992 RMK AO2 P0003 T00500011 (LR)",
"72694024232","2025-02-05T23:47:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","200,5,N,0062,5","00884,5,M,N","011265,5,N,5","+0050,5","+0011,5","99999,9","01,0010,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00427,5,99,9","07,5,+00884,5,99,9","08,5,+02743,5,99,9","1,99,1,+00427,5,9","3,99,1,+00884,5,9","4,99,1,+02743,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10066,5",,,,,,,"61,5",,"0088,5",,,,,,,,,"MET11702/05/25 15:47:02 SPECI KSLE 052347Z 20012G17KT 7SM -RA FEW014 BKN029 OVC090 05/01 A2994 RMK AO2 P0004 T00500011 (RB)",
"72694024232","2025-02-05T23:54:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","190,5,N,0062,5","00427,5,M,N","006437,5,N,5","+0050,5","+0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00427,5,99,9","07,5,+00884,5,99,9","08,5,+02591,5,99,9","3,99,1,+00427,5,9","3,99,1,+00884,5,9","4,99,1,+02591,5,9",,,,,,,,,,,,,,,"10139,5,10066,5",,,,,,,"61,5",,,,,,,,,,,"MET10902/05/25 15:54:02 SPECI KSLE 052354Z 19012KT 4SM -RA BKN014 BKN029 OVC085 05/01 A2994 RMK AO2 P0004 FIBI (RB)",
"72694024232","2025-02-05T23:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","190,5,N,0057,5","00427,5,M,N","006437,5,N,5","+0050,5","+0011,5","10137,5","01,0013,9,5","06,0038,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00427,5,99,9","07,5,+00884,5,99,9","08,5,+02591,5,99,9","3,99,1,+00427,5,9","3,99,1,+00884,5,9","4,99,1,+02591,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9","060,M,+0072,1","060,N,+0044,1",,,,,,,,,,,"10135,5,10062,5","1,9,011,9,+999,9",,,,,,"61,5",,,,,,,,,,,"MET14502/05/25 15:56:02 METAR KSLE 052356Z 19011KT 4SM -RA BKN014 BKN029 OVC085 05/01 A2993 RMK AO2 SLP137 P0005 60015 T00500011 10072 20044 51011 (RB)","Q01  00388PRCP06"
"72694024232","2025-02-06T00:54:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","190,5,N,0057,5","22000,5,9,N","011265,5,N,5","+0040,5","+0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9",,,"1,99,1,+02438,5,9",,,,,,,,,,,,,,,,,"10142,5,10069,5",,,,,,,,,,,,,,,,,,"MET09702/05/25 16:54:03 SPECI KSLE 060054Z 19011KT 7SM FEW080 04/01 A2995 RMK AO2 RAE06 P0000 FIBI (LR)",
"72694024232","2025-02-06T00:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","180,5,N,0051,5","22000,5,9,N","011265,5,N,5","+0044,5","+0006,5","10141,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02134,5,99,9",,,"2,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10066,5",,,,,,,,,,,,,,,,,,"MET10402/05/25 16:56:01 METAR KSLE 060056Z 18010KT 7SM SCT070 04/01 A2994 RMK AO2 RAE06 SLP141 P0000 T00440006","D01      0ADE726"
"72694024232","2025-02-06T01:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","00792,5,M,N","011265,5,N,5","+0044,5","+0011,5","10148,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00366,5,99,9","07,5,+00792,5,99,9","08,5,+01036,5,99,9","1,99,1,+00366,5,9","3,99,1,+00792,5,9","4,99,1,+01036,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10076,5",,,,,,,"61,5",,,,,,,,,,,"MET12202/05/25 17:56:01 METAR KSLE 060156Z 00000KT 7SM -RA FEW012 BKN026 OVC034 04/01 A2997 RMK AO2 RAB53 SLP148 P0000 T00440011",
"72694024232","2025-02-06T02:03:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","250,5,N,0021,5","00732,5,M,N","011265,5,N,5","+0044,5","+0011,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"04,5,+00274,5,99,9","07,5,+00732,5,99,9","08,5,+01036,5,99,9","2,99,1,+00274,5,9","3,99,1,+00732,5,9","4,99,1,+01036,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10076,5",,,,,,,"61,5",,,,,,,,,,,"MET10902/05/25 18:03:01 SPECI KSLE 060203Z 25004KT 7SM -RA SCT009 BKN024 OVC034 04/01 A2997 RMK AO2 P0001 T00440011",
"72694024232","2025-02-06T02:07:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","260,5,N,0036,5","00274,5,M,N","011265,5,N,5","+0044,5","+0011,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00274,5,99,9","07,5,+00701,5,99,9","08,5,+01036,5,99,9","3,99,1,+00274,5,9","3,99,1,+00701,5,9","4,99,1,+01036,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10152,5,10079,5",,,,,,,"61,5",,,,,,,,,,,"MET10902/05/25 18:07:01 SPECI KSLE 060207Z 26007KT 7SM -RA BKN009 BKN023 OVC034 04/01 A2998 RMK AO2 P0001 T00440011",
"72694024232","2025-02-06T02:14:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","260,5,N,0026,5","00396,5,M,N","011265,5,N,5","+0044,5","+0011,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5",,,"62,5",,,,,,,"04,5,+00274,5,99,9","07,5,+00396,5,99,9","08,5,+00579,5,99,9","2,99,1,+00274,5,9","3,99,1,+00396,5,9","4,99,1,+00579,5,9",,,,,,,,,,,,,,,"10152,5,10079,5",,,,,,,"65,5",,,,,,,,,,,"MET11302/05/25 18:14:03 SPECI KSLE 060214Z 26005KT 7SM RA SCT009 BKN013 OVC019 04/01 A2998 RMK AO2 P0003 T00440011 (LR)",
"72694024232","2025-02-06T02:27:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","170,5,N,0041,5","00914,5,M,N","011265,5,N,5","+0044,5","+0006,5","99999,9","01,0012,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"04,5,+00274,5,99,9","04,5,+00396,5,99,9","08,5,+00914,5,99,9","2,99,1,+00274,5,9","2,99,1,+00396,5,9","4,99,1,+00914,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10076,5",,,,,,,"61,5",,,,,,,,,,,"MET10902/05/25 18:27:01 SPECI KSLE 060227Z 17008KT 7SM -RA SCT009 SCT013 OVC030 04/01 A2997 RMK AO2 P0005 T00440006",
"72694024232","2025-02-06T02:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","190,5,N,0051,5","22000,5,9,N","011265,5,N,5","+0044,5","+0000,5","10150,5","01,0013,9,5","03,0013,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01128,5,99,9","04,5,+01829,5,99,9",,"1,99,1,+01128,5,9","2,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01128,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10076,5","1,9,013,9,+999,9",,,,,,,,,,,,,,,,,"MET12302/05/25 18:56:01 METAR KSLE 060256Z 19010KT 7SM FEW037 SCT060 04/00 A2997 RMK AO2 RAE36 SLP150 P0005 60005 T00440000 51013","Q01  00128PRCP03D01      0ADE726"
"72694024232","2025-02-06T03:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","190,1,N,0051,1","22000,1,9,N","011000,1,9,9","+0044,1","+0000,1","10150,1","03,0010,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01250,1,99,9",,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,01250,1,99,9,99,9",,,,,,,,,,,,,"99999,9,10078,1","1,1,013,1,+999,9",,,,,,,,,,,,,,,,,"SYN07072694 12661 41910 10044 20000 30078 40150 51013 60017 90256 555 90603=",
"72694024232","2025-02-06T03:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","170,5,N,0041,5","22000,5,9,N","011265,5,N,5","+0039,5","+0000,5","10154,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02896,5,99,9","04,5,+03658,5,99,9",,"2,99,1,+02896,5,9","2,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02896,1,99,9,99,9",,,,,,,,,,,,,"10152,5,10079,5",,,,,,,,,,,,,,,,,,"MET11402/05/25 19:56:01 METAR KSLE 060356Z 17008KT 7SM SCT095 SCT120 04/00 A2998 RMK AO2 RAB10E29 SLP154 P0000 T00390000","D01      0ADE726"
"72694024232","2025-02-06T04:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","190,5,N,0067,5","22000,5,9,N","999999,7,N,5","+0044,5","+0006,5","10159,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01128,5,99,9","04,5,+01829,5,99,9",,"1,99,1,+01128,5,9","2,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01128,1,99,9,99,9",,,,,,,,,,,,,"10159,5,10086,5",,,,,,,,,,,,,,,,,,"MET11002/05/25 20:56:01 METAR KSLE 060456Z 19013KT FEW037 SCT060 04/01 A3000 RMK AO2 RAB37E51 SLP159 P0000 T00440006","D01      0ADE726"
"72694024232","2025-02-06T05:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","160,5,N,0036,5","01676,5,M,N","999999,7,N,5","+0044,5","+0011,5","10163,5","01,0000,2,5","06,0013,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01676,5,99,9","08,5,+02134,5,99,9",,"3,99,1,+01676,5,9","4,99,1,+02134,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01676,1,99,9,99,9","060,M,+0056,1","060,N,+0039,1",,,,,,,,,,,"10163,5,10089,5","3,9,013,9,+999,9",,,,,,,,,,,,,,,,,"MET13402/05/25 21:56:01 METAR KSLE 060556Z 16007KT BKN055 OVC070 04/01 A3001 RMK AO2 RAB33E52 SLP163 P0000 60005 T00440011 10056 20039 53013","Q01  00128PRCP06"
"72694024232","2025-02-06T06:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0044,1","+0011,1","10163,1","06,0010,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01750,1,99,9",,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,01750,1,99,9,99,9","240,M,+0056,1","240,N,+0022,1",,,,,,,,,,,"99999,9,10091,1","3,1,013,1,+999,9",,,,,,,,,,,,,,,,,"SYN08672694 157// 81607 10044 20011 30091 40163 53013 60011 90556 333 10056 20022 555 90606=",
"72694024232","2025-02-06T06:43:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","190,5,N,0026,5","00853,5,M,N","999999,7,N,5","+0044,5","+0011,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","07,5,+00853,5,99,9","08,5,+01006,5,99,9","1,99,1,+00305,5,9","3,99,1,+00853,5,9","4,99,1,+01006,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10093,5",,,,,,,,,,,,,,,,,,"MET09502/05/25 22:43:01 SPECI KSLE 060643Z 19005KT FEW010 BKN028 OVC033 04/01 A3002 RMK AO2 T00440011",
"72694024232","2025-02-06T06:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","220,5,N,0026,5","00853,5,M,N","999999,7,N,5","+0044,5","+0011,5","10169,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00335,5,99,9","04,5,+00457,5,99,9","08,5,+00853,5,99,9","1,99,1,+00335,5,9","2,99,1,+00457,5,9","4,99,1,+00853,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5",,,,,,,"61,5",,,,,,,,,,,"MET11802/05/25 22:56:01 METAR KSLE 060656Z 22005KT -RA FEW011 SCT015 OVC028 04/01 A3003 RMK AO2 RAB51 SLP169 P0000 T00440011",
"72694024232","2025-02-06T07:21:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","180,5,N,0021,5","00427,5,M,N","999999,7,N,5","+0044,5","+0011,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5",,,,,,,"61,5",,,,,,,,,,,"MET09102/05/25 23:21:01 SPECI KSLE 060721Z 18004KT -RA OVC014 04/01 A3003 RMK AO2 P0001 T00440011",
"72694024232","2025-02-06T07:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","150,5,N,0031,5","00366,5,M,N","999999,7,N,5","+0044,5","+0011,5","10170,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9","08,5,+01494,5,99,9",,"3,99,1,+00366,5,9","4,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","240,M,+0072,1","240,N,+0022,1",,,,,,,,,,,"10169,5,10096,5",,,,,,,,,,,,,,,,,,"MET11702/05/25 23:56:01 METAR KSLE 060756Z 15006KT BKN012 OVC049 04/01 A3003 RMK AO2 RAE40 SLP170 P0002 T00440011 400720022",
"72694024232","2025-02-06T07:59:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","SOD  ","KSLE ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0079,9,5",,,,,,,,,,,,,,,,,,,,,"AU,16,RA  ,5","AU,18,SN  ,5","AU,08,HZ  ,5",,,,,,,,,,,"08,5,24,5",,,,,,,,,,,"240,M,+0072,5","240,N,+0022,5",,,,,,,,,,,,,,"10052,4,10078,4",,,,,,,,"1,24,01520,190,9999,5","2,24,01073,180,9999,5","3,24,00483,999,9999,5",,,,,"SOD70924 HR PRECIPITATION (IN): 0.31 WEATHER(CODE):8  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE:29.685 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:0030 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.8 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: -2  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 T    T    T    T    T    0.07 0.02 0.01 0.01 0.00 T    0.08 0.05 T    T    0.05 T    T    T    T    0.02",
"72694024232","2025-02-06T08:12:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","160,5,N,0036,5","01494,5,M,N","999999,7,N,5","+0044,5","+0006,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9","08,5,+01494,5,99,9",,"2,99,1,+00366,5,9","4,99,1,+01494,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5",,,,,,,,,,,,,,,,,,"MET08802/06/25 00:12:02 SPECI KSLE 060812Z 16007KT SCT012 OVC049 04/01 A3003 RMK AO2 T00440006",
"72694024232","2025-02-06T08:29:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","180,5,N,0046,5","01463,5,M,N","999999,7,N,5","+0039,5","+0006,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00274,5,99,9","08,5,+01463,5,99,9",,"2,99,1,+00274,5,9","4,99,1,+01463,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5",,,,,,,,,,,,,,,,,,"MET08802/06/25 00:29:02 SPECI KSLE 060829Z 18009KT SCT009 OVC048 04/01 A3003 RMK AO2 T00390006",
"72694024232","2025-02-06T08:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","150,5,N,0031,5","22000,5,9,N","999999,7,N,5","+0033,5","+0000,5","10168,5","01,0000,9,5","03,0005,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9",,,"1,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5","0,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET10002/06/25 00:56:02 METAR KSLE 060856Z 15006KT FEW080 03/00 A3003 RMK AO2 SLP168 60002 T00330000 50005","D01      0ADE726"
"72694024232","2025-02-06T09:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","150,1,N,0031,1","22000,1,9,N","999999,9,9,9","+0033,1","+0000,1","10168,1","03,0005,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+02250,1,99,9",,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,02250,1,99,9,99,9",,,,,,,,,,,,,"99999,9,10098,1","9,9,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN07072694 158// 21506 10033 20000 30098 40168 50005 69957 90856 555 90609=",
"72694024232","2025-02-06T09:51:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","180,5,N,0015,5","00427,5,M,N","999999,7,N,5","+0030,5","+0010,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00427,5,99,9","07,5,+01341,5,99,9","08,5,+03658,5,99,9","3,99,1,+00427,5,9","3,99,1,+01341,5,9","4,99,1,+03658,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10093,5",,,,,,,,,,,,,,,,,,"MET08502/06/25 01:51:02 SPECI KSLE 060951Z 18003KT BKN014 BKN044 OVC120 03/01 A3002 RMK AO2",
"72694024232","2025-02-06T09:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","150,5,N,0015,5","00427,5,M,N","999999,7,N,5","+0033,5","+0006,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00427,5,99,9","07,5,+01341,5,99,9","07,5,+03658,5,99,9","3,99,1,+00427,5,9","3,99,1,+01341,5,9","3,99,1,+03658,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10169,5,10096,5",,,,,,,,,,,,,,,,,,"MET10202/06/25 01:56:02 METAR KSLE 060956Z 15003KT BKN014 BKN044 BKN120 03/01 A3003 RMK AO2 SLP169 T00330006",
"72694024232","2025-02-06T10:26:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","170,5,N,0021,5","22000,5,9,N","999999,7,N,5","+0033,5","+0006,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00457,5,99,9",,,"2,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10166,5,10093,5",,,,,,,,,,,,,,,,,,"MET08102/06/25 02:26:02 SPECI KSLE 061026Z 17004KT SCT015 03/01 A3002 RMK AO2 T00330006","D01      0ADE726"
"72694024232","2025-02-06T10:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","999999,7,N,5","+0028,5","+0000,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10093,5",,,,,,,,,,,,,,,,,,"MET08502/06/25 02:56:02 METAR KSLE 061056Z 00000KT CLR 03/00 A3002 RMK AO2 SLP167 T00280000",
"72694024232","2025-02-06T11:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","03353,5,M,N","999999,7,N,5","+0022,5","+0000,5","10165,5","01,0000,9,5","06,0005,9,1","24,0079,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9","060,M,+0044,1","060,N,+0022,1",,,,,,,,,,,"10163,5,10089,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET11802/06/25 03:56:02 METAR KSLE 061156Z 00000KT BKN110 02/00 A3001 RMK AO2 SLP165 60002 70031 T00220000 10044 20022 58003","Q01  00788PRCP24"
"72694024232","2025-02-06T12:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0022,1","+0000,1","10165,1","06,0005,3,1","24,0079,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0072,1","240,N,+0022,1",,,,,,,,,,,"99999,9,10091,1","8,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN09272694 159// 60000 10022 20000 30091 40165 58003 69951 91156 333 10072 20022 70079 555 90612=",
